P,A,969,JN380,F1,.A020040015L,201512,  ,F,C, ,       4.00000000,20151120,20150911,        .11375000,1, ,CA,AFN04,           2.0000,"CALL DEC 15 CORN           400","                              ",           887.50,              .00,     5000.0000000,20150911,  .3540,20151120,US,01,02,O,      , , ,00000000,    .11 3/8,  .00000000,        .08875000,20150923,    .08 7/8,       3.83250000,           ,        .08250000,USD,US, J,  ,  ,H,O,  ,     ,VVAG,            -6.00,             -.12,            -3.78,             -.02,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           2.0000,            .0000,5I11 DFW40,          -250.00,            ,USD, ,C,130157,F1,F1, ,ATO,            ,               ,2,CBT            ,C              ,Comdty    ,CBT,1C                  ,2C                  ,CBT,1C                  ,1C                  ,C Z5C 400           ,C Z5C 400 Comdty
P,A,969,JN380,F1,.B480136015V,201510,  ,F,P, ,     136.00000000,20151002,20150921,       1.00000000,2, ,CA,AFN04,           1.0000,"PUT  OCT 15 LIVE CATTLE   1360","                              ",         -1760.00,              .00,      400.0000000,20150921,  .8010,20151002,US,02,48,O,      , , ,00000000,   1.00    ,  .00000000,       4.40000000,20150923,   4.40    ,     133.22500000,           ,       1.52500000,USD,US, Y,  ,  ,H,O,  ,     ,ZRRP,            -3.00,             -.69,             -.70,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           1.0000,5I21 CUIO0,         -1360.00,            ,USD, ,C,125147,F1,F1, ,ATO,            ,               ,2,CME            ,LC             ,Comdty    ,IOM,1LC                 ,2LC                 ,IOM,1LC                 ,1LC                 ,LCV5P 1360          ,LCV5P 1360 Comdty
P,A,969,JN380,F1,.B480150015V,201510,  ,F,P, ,     150.00000000,20151002,20150921,      12.75000000,1, ,CA,AFN04,           1.0000,"PUT  OCT 15 LIVE CATTLE   1500","                              ",          7210.00,              .00,      400.0000000,20150921,  .9980,20151002,US,02,48,O,      , , ,00000000,  12.75    ,  .00000000,      18.02500000,20150923,  18.02 1/2,     133.22500000,           ,      13.80000000,USD,US, Y,  ,  ,H,O,  ,     ,ZNO6,            -3.00,             -.69,             -.70,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I21 CT2B0,          2110.00,            ,USD, ,C,125052,F1,F1, ,ATO,            ,               ,2,CME            ,LC             ,Comdty    ,IOM,1LC                 ,2LC                 ,IOM,1LC                 ,1LC                 ,LCV5P 1500          ,LCV5P 1500 Comdty
P,A,969,JN380,F1,.B480159015J,201510,  ,F,C, ,     159.00000000,20151002,20150901,        .07500000,1, ,CA,AFN04,           2.0000,"CALL OCT 15 LIVE CATTLE   1590","                              ",            10.00,              .00,      400.0000000,20150901,  .0000,20151002,US,02,48,O,      , , ,00000000,    .07 1/2,  .00000000,        .01250000,20150923,   CABINET ,     133.22500000,           ,        .02500000,USD,US, Y,  ,  ,H,O,  ,     ,1RWU,            -6.00,            -1.38,            -1.40,             -.02,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           2.0000,            .0000,5I01 DLCJ0,           -50.00,            ,USD, ,C,122337,F1,F1, ,ATO,            ,               ,2,CME            ,LC             ,Comdty    ,IOM,1LC                 ,2LC                 ,IOM,1LC                 ,1LC                 ,LCV5C 1590          ,LCV5C 1590 Comdty
P,A,969,JN380,F1,.D370102515X,201512,  ,F,P, ,    1025.00000000,20151124,20150921,       3.80000000,2, ,CA,AFN04,           2.0000,"PUT  DEC 15 CMX GOLD      1025","                              ",          -860.00,              .00,      100.0000000,20150921,  .0960,20151124,US,04,37,O,      , , ,00000000,    3.80   ,  .00000000,       4.30000000,20150923,    4.30   ,    1131.50000000,           ,       4.80000000,USD,US, Y,  ,  ,H,O,  ,     ,1E24,            -6.00,              .00,            -2.90,             -.02,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           2.0000,5I21 DEG80,          -100.00,            ,USD, ,C,150049,F1,F1, ,ATO,            ,               , ,CMX            ,GC             ,Comdty    ,CMX,GC                  ,GC                  ,   ,                    ,                    ,GCZ5P 1025          ,GCZ5P 1025 Comdty
P,A,969,JN380,F1,.D370106515V,201510,  ,F,P, ,    1065.00000000,20150924,20150921,        .20000000,1, ,CA,AFN04,           1.0000,"PUT  OCT 15 CMX GOLD      1065","                              ",            10.00,              .00,      100.0000000,20150921,  .0000,20150924,US,04,37,O,      , , ,00000000,     .20   ,  .00000000,        .10000000,20150923,     .10   ,    1131.60000000,           ,        .20000000,USD,US, Y,  ,  ,H,O,  ,     ,ZE61,            -3.00,              .00,            -1.45,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I21 CR4K0,           -10.00,            ,USD, ,C,123440,F1,F1, ,ATO,            ,               , ,CMX            ,GC             ,Comdty    ,CMX,GC                  ,GC                  ,   ,                    ,                    ,GCV5P 1065          ,GCV5P 1065 Comdty
P,A,969,JN380,F1,.D370108015L,201512,  ,F,C, ,    1080.00000000,20151124,20150921,      63.80000000,2, ,CA,AFN04,           1.0000,"CALL DEC 15 CMX GOLD      1080","                              ",         -6350.00,              .00,      100.0000000,20150921,  .7560,20151124,US,04,37,O,      , , ,00000000,   63.80   ,  .00000000,      63.50000000,20150923,   63.50   ,    1131.50000000,           ,      58.40000000,USD,US, Y,  ,  ,H,O,  ,     ,1E1M,            -3.00,              .00,            -1.45,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           1.0000,5I21 DEG50,            30.00,            ,USD, ,C,150045,F1,F1, ,ATO,            ,               , ,CMX            ,GC             ,Comdty    ,CMX,GC                  ,GC                  ,   ,                    ,                    ,GCZ5C 1080          ,GCZ5C 1080 Comdty
P,A,969,JN380,F1,.D370109515X,201512,  ,F,P, ,    1095.00000000,20151124,20150921,      15.10000000,1, ,CA,AFN04,           2.0000,"PUT  DEC 15 CMX GOLD      1095","                              ",          3180.00,              .00,      100.0000000,20150921,  .3040,20151124,US,04,37,O,      , , ,00000000,   15.10   ,  .00000000,      15.90000000,20150923,   15.90   ,    1131.50000000,           ,      17.80000000,USD,US, Y,  ,  ,H,O,  ,     ,1E0P,            -6.00,              .00,            -2.90,             -.02,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           2.0000,            .0000,5I21 DEGC0,           160.00,            ,USD, ,C,150032,F1,F1, ,ATO,            ,               , ,CMX            ,GC             ,Comdty    ,CMX,GC                  ,GC                  ,   ,                    ,                    ,GCZ5P 1095          ,GCZ5P 1095 Comdty
P,A,969,JN380,F1,.D370115015L,201512,  ,F,C, ,    1150.00000000,20151124,20150921,      21.90000000,1, ,CA,AFN04,           1.0000,"CALL DEC 15 CMX GOLD      1150","                              ",          2210.00,              .00,      100.0000000,20150921,  .4160,20151124,US,04,37,O,      , , ,00000000,   21.90   ,  .00000000,      22.10000000,20150923,   22.10   ,    1131.50000000,           ,      19.20000000,USD,US, Y,  ,  ,H,O,  ,     ,1E2D,            -3.00,              .00,            -1.45,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I21 DEHB0,            20.00,            ,USD, ,C,150053,F1,F1, ,ATO,            ,               , ,CMX            ,GC             ,Comdty    ,CMX,GC                  ,GC                  ,   ,                    ,                    ,GCZ5C 1150          ,GCZ5C 1150 Comdty
P,A,969,JN380,F1,.PAD0000015L,201512,  ,F, , ,        .00000000,00000000,20150923,      69.80000000,2, ,CA,AFN04,           1.0000,"DEC 15 AUST DOLLAR            ","                              ",           100.00,              .00,     1000.0000000,20150923,  .0000,20151214,US,16,AD, ,      , , ,00000000,  69.800   ,  .00000000,      69.70000000,20150923,  69.700   ,        .00000000,           ,      69.80000000,USD,US, Y,  ,  ,H, ,  ,     ,EN8 ,            -1.50,             -.60,            -1.00,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           1.0000,5I23 C2TD0,              .00,            ,USD, ,C,122923,F1,F1, ,ATO,            ,               ,2,CME            ,AD             ,Curncy    ,IMM,AUD=                ,AD                  ,IMM,AUD=                ,1AD                 ,ADZ5                ,ADZ5 Curncy
P,A,969,JN380,F1,.PAD0073015J,201510,  ,F,C, ,      73.00000000,20151009,20150923,        .06000000,1, ,CA,AFN04,           1.0000,"CALL OCT 15 AUST DOLLAR    730","                              ",            45.00,              .00,     1000.0000000,20150923,  .0490,20151009,US,16,AD,O,      , , ,00000000,    .060   ,  .00000000,        .04500000,20150923,    .045   ,      69.70000000,           ,        .06000000,USD,US, Y,  ,  ,H,O,  ,     ,CSM ,            -3.00,             -.60,            -1.00,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I23 C2M20,           -15.00,            ,USD, ,C,122737,F1,F1, ,ATO,            ,               ,2,CME            ,AD             ,Curncy    ,IOM,1AD                 ,2AD                 ,IOM,1AD                 ,1AD                 ,ADV5C 730           ,ADV5C 730 Curncy
P,A,969,JN380,F1,.PBP0152015V,201510,  ,F,P, ,     152.00000000,20151009,20150904,       1.51000000,1, ,CA,AFN04,           1.0000,"PUT  OCT 15 PND STERLING  1520","                              ",           493.75,              .00,      625.0000000,20150904,  .4120,20151009,US,16,BP,O,      , , ,00000000,    1.510  ,  .00000000,        .79000000,20150923,     .790  ,     152.54000000,           ,        .48000000,USD,US, Y,  ,  ,H,O,  ,     ,N51F,            -3.00,             -.60,            -1.00,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I04 C15X0,          -450.00,            ,USD, ,C,132715,F1,F1, ,ATO,            ,               ,2,CME            ,BP             ,Curncy    ,IOM,1BP                 ,2BP                 ,IOM,1BP                 ,1BP                 ,BPV5P 1520          ,BPV5P 1520 Curncy
